Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141
0.41558699999999965,0.28531600000000007,0.5232680000000001,0.34969900000000037,0.19006000000000006,0.3455569999999996,0.44721399999999994,0.3018830000000003,0.3621229999999997,0.7051200000000002,0.7988700000000002,1.4366699999999997,2.0993199999999996,3.2408899999999994,5.09857,8.80038,11.707,15.2224,17.6031,20.534200000000002,20.9536,21.480700000000002,21.483,22.2409,22.4905,22.1803,21.4461,22.3535,22.7179,20.8079,20.980700000000002,19.2315,17.5489,15.673100000000002,14.8832,14.3384,13.1415,12.8599,12.8124,13.0982,12.6942,14.8922,14.066200000000002,14.752200000000002,14.8964,15.2232,17.143,16.1972,16.2744,16.832800000000002,17.310200000000002,17.216,18.8828,18.425,18.6336,18.463,19.559,19.46,19.0696,21.896800000000002,21.666,22.5515,22.6709,22.902,22.108700000000002,23.154700000000002,23.465700000000002,23.7612,24.0116,22.4758,22.4883,22.657700000000002,22.5082,22.8384,20.4114,20.4416,21.2104,20.7586,20.5338,20.2804,19.4679,19.5756,18.9239,19.625700000000002,18.9574,18.624200000000002,16.727,16.4943,17.6942,16.9811,16.826,16.719800000000003,16.2255,15.871200000000002,16.0726,16.032700000000002,14.6972,15.077100000000002,15.1953,14.8919,14.310500000000001,15.2367,14.4743,13.5459,14.340300000000001,13.8648,14.2657,13.4758,13.195,12.423100000000002,12.900500000000001,13.3847,12.3279,12.1799,12.591000000000001,11.8915,11.609100000000002,11.1498,10.3094,10.6065,10.656200000000002,10.688600000000001,10.4773,10.6633,10.357600000000001,10.0515,9.8584,10.1298,9.932200000000002,8.887,9.8945,9.823,9.8328,9.64,8.6968,8.705100000000002,8.7932,8.8335,8.0428,8.0684,8.964500000000001
0.22808699999999965,0.47281600000000007,0.210768,0.41219900000000037,0.44006000000000006,0.15805699999999961,0.25971399999999994,0.3643830000000003,0.4871229999999997,0.8926200000000002,0.9238700000000002,1.1866699999999997,1.9118199999999999,3.5533899999999994,5.41107,9.11288,12.457,15.8474,18.1031,21.784200000000002,22.5161,23.418200000000002,22.7955,22.9284,23.303,23.3053,21.9461,22.1035,22.3429,20.3704,21.105700000000002,19.669,18.6739,16.6106,15.3207,14.7759,14.2665,13.9849,13.3749,14.0982,14.0692,15.0797,14.628700000000002,15.377200000000002,15.5214,16.535700000000002,17.768,17.0722,17.8369,17.457800000000002,18.810200000000002,18.9035,19.5703,19.3,19.7586,19.963,20.2465,20.96,20.3196,23.084300000000002,22.916,22.8015,23.2959,23.652,22.858700000000002,23.154700000000002,23.278200000000002,24.6362,24.5116,22.2258,22.6758,22.845200000000002,22.7582,22.5259,21.0364,20.4416,21.0229,21.5086,20.7213,20.7804,19.7804,19.1381,18.9239,19.625700000000002,18.6449,17.936700000000002,16.477,16.4943,17.5067,16.5436,16.576,17.407300000000003,15.8505,15.871200000000002,16.3226,16.720200000000002,14.9472,15.139600000000002,14.1328,14.3919,14.623000000000001,14.9242,13.9743,14.1084,14.215300000000001,14.2398,14.4532,13.5383,13.2575,12.110600000000002,12.900500000000001,13.3222,12.2654,11.6174,12.653500000000001,11.454,11.234100000000002,11.3373,10.1219,11.1065,10.093700000000002,10.376100000000001,10.4148,10.9758,10.670100000000001,9.614,10.1709,10.6923,9.994700000000002,8.887,10.2695,9.5105,9.5828,9.4525,9.1968,8.705100000000002,8.6682,8.3335,8.8553,8.2559,8.214500000000001
0.315587,0.11031600000000025,0.32326799999999983,0.34969900000000037,0.5400599999999998,0.39555699999999944,0.7222140000000004,0.5768830000000007,0.4871229999999997,0.4051200000000003,0.9238700000000002,1.21167,1.8243199999999995,3.165889999999999,5.39857,8.92538,11.982,16.322400000000002,18.1781,21.2342,22.178600000000003,22.5307,22.683,22.9659,22.8155,23.1553,21.546100000000003,22.1535,22.7179,20.8329,21.3807,20.9315,19.2989,17.773100000000003,16.9832,15.7884,14.991500000000002,14.959900000000001,14.737400000000001,15.748199999999999,15.044200000000002,16.1422,15.516200000000001,16.252200000000002,16.6214,16.823200000000003,18.768,17.6472,18.6994,18.6078,19.5102,19.141000000000002,20.2578,20.150000000000002,20.7586,20.138,20.959,21.46,20.869600000000002,23.846799999999998,23.266000000000002,23.5765,23.070899999999998,24.077,23.8837,23.3547,23.590700000000002,24.5862,24.5366,22.6508,22.7383,23.207700000000003,22.683200000000003,22.4884,20.6864,20.3166,20.7354,21.2586,20.5338,19.6304,19.4429,19.175600000000003,19.0489,19.425700000000003,18.3574,17.3992,16.227,16.419300000000003,17.4192,16.581100000000003,16.726,16.7948,15.500499999999999,15.946200000000001,16.0726,16.207700000000003,14.997200000000001,15.1021,14.3703,14.366900000000001,14.910500000000003,14.911700000000002,13.9743,14.0459,14.465300000000001,14.2398,13.8407,12.925799999999999,13.094999999999999,12.6231,13.025500000000001,13.184700000000001,12.8779,11.5049,12.291,11.866500000000002,11.284100000000002,11.249800000000002,10.6094,10.906500000000001,10.581200000000003,10.438600000000001,10.427299999999999,10.613299999999999,10.6826,9.976500000000001,9.7834,10.1798,9.907200000000003,9.161999999999999,9.869500000000002,9.373000000000001,9.7078,9.515,8.846799999999998,8.780100000000001,8.5682,8.3585,8.5928,7.8184,8.264500000000002
0.3739199999999993,0.3686489999999997,0.5649350000000004,0.47469900000000037,0.31506000000000006,0.512224,0.44721399999999994,0.38521599999999995,0.5704559999999994,0.6634500000000003,0.9238700000000002,1.2699999999999998,1.8909899999999997,3.0325599999999993,5.4319,9.25871,12.165300000000002,16.3891,18.186400000000003,21.034200000000002,22.1203,22.6474,22.441300000000002,22.6992,22.7405,22.4303,21.4461,21.8118,22.2179,20.3496,21.105700000000002,20.4398,19.5489,17.881400000000003,17.049899999999997,16.8384,15.724800000000002,16.0682,15.729099999999999,17.056500000000003,16.485899999999997,17.2255,16.566200000000002,17.4189,17.4797,18.348200000000002,19.851300000000002,18.7805,19.4411,19.041100000000004,20.143500000000003,19.8827,21.1328,20.758300000000002,21.4253,20.546300000000002,21.2257,21.668300000000002,20.652900000000002,23.6885,23.7077,23.0515,23.5042,24.652,23.233700000000002,23.238000000000003,23.674000000000003,24.427899999999998,23.8033,22.1841,22.4883,23.032700000000002,22.0915,22.3801,20.5364,20.024900000000002,20.0854,20.841900000000003,19.950499999999998,19.9471,19.3429,18.8256,18.3406,18.9174,17.7491,17.2909,15.727,16.3276,17.0692,16.1061,16.076,16.594800000000003,15.058800000000002,15.371200000000002,15.572600000000001,16.032700000000002,14.655500000000002,14.8688,14.0286,14.183599999999998,14.3522,14.695000000000002,14.0993,13.6292,14.048600000000002,13.7815,13.9324,13.2258,13.028300000000002,11.5898,12.900500000000001,12.718000000000002,12.161200000000001,11.263200000000001,11.841000000000001,11.3082,11.192400000000003,11.108100000000002,10.392700000000001,10.564800000000002,10.0729,9.8553,10.143999999999998,10.2466,10.232600000000001,9.9682,9.5667,9.8798,9.4739,8.5953,9.477800000000002,9.2397,9.041100000000002,9.0567,8.613499999999998,8.913400000000003,8.2099,8.291800000000002,8.334499999999998,7.526699999999999,8.214500000000001
0.315587,0.2603159999999997,0.273268,0.324699,0.44006000000000006,0.32055699999999926,0.44721399999999994,0.40188299999999993,0.46212299999999934,0.5801200000000002,1.0738700000000005,1.08667,1.79932,3.215889999999999,5.673569999999999,9.30038,12.132000000000001,16.3474,17.6281,20.7342,21.9036,22.5057,22.183,22.4159,22.1905,22.4303,21.421100000000003,21.578500000000002,22.0929,20.5079,21.605700000000002,20.7315,19.6489,18.273100000000003,17.8832,17.6384,16.8165,17.1349,16.5124,17.673199999999998,17.1942,18.1172,17.7162,18.7772,18.8964,19.298199999999998,20.893,19.6472,20.1494,20.1328,20.735200000000003,20.591,20.907799999999998,20.975,21.2836,20.463,20.734,21.385,20.669600000000003,23.4218,23.041,22.8765,22.8709,23.777,22.733700000000002,22.9297,22.690700000000003,23.9862,23.5116,21.6758,21.888299999999997,21.907700000000002,21.533199999999997,21.5134,19.761400000000002,19.2166,20.0354,20.2086,19.558799999999998,19.3054,18.7679,18.175600000000003,17.9489,18.6507,17.4074,16.974200000000003,15.577000000000002,15.719300000000002,16.3942,15.831100000000003,15.876000000000001,16.4198,14.900500000000001,14.971200000000003,15.297600000000003,15.132700000000003,14.247200000000001,14.427100000000003,13.795300000000001,13.541899999999998,14.185500000000001,14.336700000000002,13.624299999999998,13.4209,13.9903,13.289800000000001,13.565700000000001,12.875799999999998,12.344999999999999,11.798100000000002,12.6005,12.684700000000001,11.7029,11.1799,11.641000000000002,11.366500000000002,11.109100000000002,10.874800000000002,9.8094,10.381499999999999,9.881200000000003,9.938600000000001,9.9773,10.238299999999999,9.982600000000001,9.4265,9.458400000000001,9.854800000000001,9.2072,7.961999999999999,9.4195,8.873000000000001,8.9578,9.04,8.296800000000001,8.830100000000002,8.218200000000001,7.9334999999999996,8.0428,7.5934,7.514500000000001
0.1933649999999993,0.4936489999999997,0.3843790000000002,0.377477,0.3567270000000004,0.37333499999999925,0.4055469999999996,0.4824380000000003,0.4315679999999997,0.5384500000000003,0.9516500000000001,0.9227799999999997,1.7798799999999997,3.1158899999999994,5.59857,8.84205,11.915300000000002,15.916800000000002,17.6448,20.895300000000002,21.550800000000002,22.341800000000003,22.0941,22.4492,22.4211,22.4997,21.1128,21.4646,22.162300000000002,20.4051,21.702900000000003,21.1204,20.2711,18.756400000000003,18.2443,18.2273,17.1137,17.1377,17.3263,17.848200000000002,18.221999999999998,18.808899999999998,18.2329,18.8078,19.1047,19.695400000000003,20.9347,19.974999999999998,20.2883,20.180000000000003,20.782400000000003,20.6188,20.73,20.633300000000002,20.8975,20.1991,20.281200000000002,20.5989,19.764000000000003,22.730100000000004,22.416,22.3154,21.8931,23.0826,22.122600000000002,22.349100000000004,22.562900000000003,23.6084,22.969900000000003,21.323,21.404999999999998,21.3244,21.4943,21.144,19.3697,18.9833,19.7243,19.841900000000003,19.450499999999998,19.086,18.3985,18.1034,17.91,18.1535,17.2352,16.6381,15.449200000000001,15.8415,16.2914,15.481100000000001,15.7427,16.178100000000004,14.8783,15.024000000000001,14.767000000000003,15.018800000000002,13.8639,14.341000000000001,13.7925,13.683599999999998,13.532700000000002,14.083900000000002,13.3354,13.073699999999999,13.548600000000002,13.295399999999999,13.3907,12.8369,12.417200000000001,11.506400000000003,11.997700000000002,12.5236,11.4668,10.9438,11.591000000000001,11.127600000000001,10.595200000000002,10.4276,9.8372,10.3843,9.6979,9.6053,9.893999999999998,9.8855,9.7604,9.4265,9.2334,9.518699999999999,9.196100000000001,8.178700000000001,8.880600000000001,8.823,8.818900000000001,8.6817,8.280100000000001,8.4968,8.029300000000001,7.5696,7.681699999999999,7.2906,7.5201
0.332254,0.3061489999999997,0.398268,0.47469900000000037,0.37756000000000006,0.30388999999999927,0.44721399999999994,0.572716,0.4871229999999997,0.7051200000000002,0.8822000000000003,1.1658399999999995,1.80765,3.1783899999999994,5.34857,8.84205,11.8112,15.4724,17.7281,20.6384,21.5786,22.1474,22.003800000000002,22.1576,22.303,22.0761,20.966900000000003,21.3535,21.9471,20.7454,21.918200000000002,21.5232,20.4656,19.693900000000003,18.7165,18.4634,17.7665,17.8391,17.8749,19.181500000000003,19.1317,19.7255,19.212000000000003,20.064700000000002,20.2297,20.9524,22.268,21.1555,21.1077,20.957800000000002,21.685200000000002,21.361800000000002,21.7161,21.3417,21.466900000000003,20.6505,20.7465,21.1267,20.5696,22.855100000000004,22.6868,22.384800000000002,22.4209,23.1312,21.754500000000004,22.050500000000003,22.299000000000003,23.0112,22.6991,20.83,21.1758,21.428500000000003,21.0707,20.8801,19.2447,18.524900000000002,19.2521,19.4461,18.9296,18.6137,17.9054,17.6173,17.5072,17.7924,16.9157,16.520000000000003,15.1645,15.1818,16.1317,15.043600000000001,15.576,15.615600000000002,14.496300000000002,14.5379,14.6143,14.866000000000003,13.5722,13.847900000000003,13.5286,13.3919,13.5397,13.8409,13.328499999999998,12.7334,13.215300000000001,13.010600000000002,13.224000000000002,12.4133,12.340800000000002,11.2773,12.150500000000001,12.3014,11.286200000000001,10.5549,11.153500000000001,10.724800000000002,10.1508,10.5665,9.3719,10.0232,9.6979,9.251100000000001,9.581499999999998,9.7883,9.440900000000003,9.114,8.9834,9.5256,8.9114,7.8245,8.7487,8.843800000000002,8.6453,8.6817,8.2593,8.163400000000003,7.813999999999999,7.521,7.7303,7.1726,7.131200000000001
0.37987300000000007,0.3388869999999999,0.41612500000000024,0.4032700000000002,0.3329170000000003,0.20269999999999938,0.3579279999999995,0.33759699999999987,0.4335519999999999,0.7051200000000002,0.7631600000000003,1.0081,1.93861,3.1515999999999993,5.36643,8.80038,11.832,15.776,17.692400000000003,20.677100000000003,21.417900000000003,22.195000000000004,22.072300000000002,22.1516,22.4012,22.323200000000003,20.9818,21.5499,22.2,20.54,21.962799999999998,21.4994,20.8168,19.6731,19.6153,19.0884,18.1951,18.4313,18.4374,19.526799999999998,19.6228,20.4815,19.7983,20.841500000000003,20.9321,21.473200000000002,23.107300000000002,21.607899999999997,22.5065,21.707800000000002,22.3459,21.966,22.043499999999998,21.925,21.8657,21.4987,21.0411,21.6386,20.7303,23.2182,23.041,22.7836,22.4923,23.6341,21.858700000000002,21.8868,22.1264,23.029100000000003,22.4223,20.8329,21.0954,21.247000000000003,20.579600000000003,20.7313,18.965,18.5487,19.1568,19.222900000000003,18.8017,18.2268,17.7,17.5577,17.156,17.7864,16.8324,16.142100000000003,15.2091,15.1193,16.015600000000003,15.195400000000003,15.326,15.612700000000002,14.4755,14.371200000000002,14.697600000000001,14.800600000000003,13.7508,14.077100000000002,13.498899999999999,13.177599999999998,13.328400000000002,13.754600000000002,13.0457,12.5459,13.3224,12.811200000000001,12.8014,12.3687,11.945,11.066000000000003,12.0076,11.920399999999999,11.292200000000001,10.4478,11.0196,10.3201,10.305500000000002,10.2569,9.273700000000002,9.9636,9.299100000000003,9.277900000000002,9.566600000000001,9.716899999999999,9.5183,8.872900000000001,9.072700000000001,9.094100000000001,8.753600000000002,7.762,8.7516,8.483699999999999,8.4935,8.407900000000001,8.0718,8.133700000000001,7.7753000000000005,7.3335,7.346399999999999,6.8898,7.107399999999999
0.29058699999999965,0.48174500000000026,0.3089819999999996,0.38541299999999995,0.26148900000000025,0.4526999999999994,0.4293569999999997,0.4804540000000001,0.46926599999999946,0.5444100000000003,0.9238700000000002,1.1331,1.8493199999999999,3.258749999999999,5.40214,8.853950000000001,11.6891,15.7045,17.621000000000002,20.7663,21.5786,22.284299999999998,22.0901,22.0802,22.0619,22.251700000000003,20.6961,21.5321,21.9322,20.415,21.730700000000002,21.7851,21.031,20.369500000000002,19.829600000000003,19.6955,18.8915,18.5742,18.8481,19.937500000000004,19.479899999999997,20.338600000000003,20.030500000000004,21.073600000000003,21.0035,21.526799999999998,23.232300000000002,21.7508,22.3815,21.6007,22.4888,22.233900000000002,22.5078,21.9964,22.1693,21.230900000000002,21.6304,21.549300000000002,20.9982,23.611100000000004,22.8981,23.0872,22.5459,23.5806,21.8051,22.101100000000002,22.2693,22.832600000000003,22.654500000000002,20.8508,21.023999999999997,21.032700000000002,20.7225,20.517,18.9114,18.6202,18.9783,19.1157,18.694499999999998,18.1911,17.6465,17.5577,17.3168,17.340000000000003,16.7788,16.320600000000002,14.7806,15.03,15.765600000000001,15.124000000000002,15.093900000000001,15.5769,14.2791,14.246200000000002,14.6083,14.729100000000003,13.518600000000001,13.880700000000001,13.248899999999999,13.0348,13.328400000000002,13.826000000000002,12.813600000000001,12.599499999999999,13.179600000000002,12.9184,12.837100000000001,12.082899999999999,12.087900000000001,11.066000000000003,12.025500000000001,11.795399999999999,11.131499999999999,10.4299,11.091000000000001,10.534400000000002,10.127000000000002,10.0605,9.291500000000003,9.7136,9.156200000000002,9.170700000000002,9.316600000000001,9.520399999999999,9.357600000000001,8.6408,8.786999999999999,9.165499999999998,8.610800000000001,7.762,8.7516,8.198,8.225700000000002,8.479300000000002,8.053900000000002,8.026500000000002,7.686099999999999,7.262099999999999,7.3642,6.836299999999999,6.8752
0.4008809999999993,0.2779629999999999,0.43503299999999995,0.4085230000000008,0.351825,0.4926159999999992,0.4398609999999998,0.4857070000000007,0.4577109999999999,0.6168800000000003,0.9091600000000002,1.1204899999999995,1.82726,3.071769999999999,5.363279999999999,8.94009,11.8173,16.075300000000002,17.742800000000003,20.946,21.637400000000003,22.274800000000003,22.0565,22.3512,22.2773,22.2465,20.9755,21.677,22.1738,20.5211,22.171899999999997,21.9521,21.2989,20.349600000000002,19.9567,19.9266,19.0386,19.2423,18.9374,19.936400000000003,19.5324,20.715700000000002,20.036800000000003,20.840400000000002,20.8155,21.311400000000003,22.8562,21.4472,21.7523,21.3843,22.104300000000002,21.7969,22.0225,21.6971,21.5821,21.1174,21.2943,21.3571,20.8049,23.1174,22.8719,22.691200000000002,22.3033,23.247600000000002,21.968999999999998,21.919400000000003,22.178900000000002,22.8715,22.519000000000002,20.7773,20.753000000000004,20.878300000000003,20.6332,20.559,18.9629,18.331300000000002,19.056,19.288,18.8573,18.2951,17.8282,17.355,17.1077,17.4933,16.7368,16.0286,15.0505,15.2369,15.716299999999999,14.981100000000001,15.267199999999999,15.638900000000001,14.541699999999999,14.4374,14.352,14.569500000000001,13.7707,13.878600000000002,13.3203,13.031600000000001,13.398700000000002,13.5676,12.989,12.487099999999998,13.1271,12.7251,12.8907,11.887599999999999,11.8274,10.937800000000003,11.9226,11.825899999999999,11.136700000000001,10.4667,11.061600000000002,10.5165,10.0576,10.091,9.1329,9.738900000000001,9.501800000000003,9.0562,9.168499999999998,9.648599999999998,9.159100000000002,8.808900000000001,8.8216,9.232700000000001,8.513100000000001,7.8502,8.7107,8.2201,8.2813,8.323800000000002,7.858599999999998,8.0654,7.8153,7.281999999999999,7.3515999999999995,6.9508,7.2292
